id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:depth,field:depth (m),field:water t (°c)
176210798,2023/07/31 1:19 PM,2023-07-31,2023-07-31 16:19:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:02:58 UTC,2023-08-02 02:04:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/176210798,https://inaturalist-open-data.s3.amazonaws.com/photos/306324825/medium.jpg,,Parablennius,"",0,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,open,false,,,Hypleurochilus fissicornis,Hypleurochilus fissicornis,Blenio,Actinopterygii,446119,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Blenniiformes,,,Blenniidae,Salariinae,,,,Hypleurochilus,,Hypleurochilus fissicornis,,,,,,,
176210801,2023/07/31 1:18 PM,2023-07-31,2023-07-31 16:18:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:02:58 UTC,2023-09-21 15:46:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/176210801,https://inaturalist-open-data.s3.amazonaws.com/photos/306324846/medium.jpg,,Porifera,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,,false,,,Poecilosclerida,Poecilosclerida,,Animalia,63667,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,,,,,,,,,,,,,,
176210802,2023/07/31 1:16 PM,2023-07-31,2023-07-31 16:16:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:02:58 UTC,2023-08-03 02:19:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/176210802,https://inaturalist-open-data.s3.amazonaws.com/photos/306324881/medium.jpg,,Parablennius,,0,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,open,false,,,Hypleurochilus fissicornis,Hypleurochilus fissicornis,Blenio,Actinopterygii,446119,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Blenniiformes,,,Blenniidae,Salariinae,,,,Hypleurochilus,,Hypleurochilus fissicornis,,,,,,,
176210804,2023/07/31 1:15 PM,2023-07-31,2023-07-31 16:15:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:02:59 UTC,2023-08-03 02:18:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/176210804,https://inaturalist-open-data.s3.amazonaws.com/photos/306324933/medium.jpg,,Parablennius,,0,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,open,false,,,Hypleurochilus fissicornis,Hypleurochilus fissicornis,Blenio,Actinopterygii,446119,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Blenniiformes,,,Blenniidae,Salariinae,,,,Hypleurochilus,,Hypleurochilus fissicornis,,,,,,,
176210806,2023/07/31 12:58 PM,2023-07-31,2023-07-31 15:58:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:02:59 UTC,2023-08-02 12:59:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/176210806,https://inaturalist-open-data.s3.amazonaws.com/photos/306325021/medium.jpg,,Codium,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,,false,,,Codium,Codium,,Plantae,50862,Plantae,Chlorophyta,,,Ulvophyceae,,,Bryopsidales,,,Codiaceae,,,,,Codium,,,,,,,,,
176210807,2023/07/31 12:52 PM,2023-07-31,2023-07-31 15:52:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:03:00 UTC,2023-08-12 09:53:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/176210807,https://inaturalist-open-data.s3.amazonaws.com/photos/306325057/medium.jpg,,Diplodus argenteus,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,open,false,,,Diplodus argenteus,Diplodus argenteus,Sargo,Actinopterygii,147117,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Acanthuriformes,,,Sparidae,,,,,Diplodus,,Diplodus argenteus,,,,,,,
176210808,2023/07/31 1:00 PM,2023-07-31,2023-07-31 16:00:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:03:00 UTC,2023-08-02 02:03:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/176210808,https://inaturalist-open-data.s3.amazonaws.com/photos/306325083/medium.jpg,,Mytilus,,0,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,,false,,,Mytilus,Mytilus,,Mollusca,62807,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Mytilinae,,,,Mytilus,,,,,,,,,
176210811,2023/07/31 12:55 PM,2023-07-31,2023-07-31 15:55:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:03:01 UTC,2023-08-07 19:26:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/176210811,https://inaturalist-open-data.s3.amazonaws.com/photos/306325115/medium.jpg,,Parablennius,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,open,false,,,Hypleurochilus fissicornis,Hypleurochilus fissicornis,Blenio,Actinopterygii,446119,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Blenniiformes,,,Blenniidae,Salariinae,,,,Hypleurochilus,,Hypleurochilus fissicornis,,,,,,,
176210813,2023/07/31 1:12 PM,2023-07-31,2023-07-31 16:12:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-08-02 02:03:01 UTC,2023-08-12 09:53:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/176210813,https://inaturalist-open-data.s3.amazonaws.com/photos/306325256/medium.jpg,,Dules auriga,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6616826883,-54.1955201917,,,,,,,,false,,,Dules auriga,Dules auriga,Cocherito,Actinopterygii,620581,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Percoidei,,Serranidae,,,,,Dules,,Dules auriga,,,,,,,
183612574,2023/09/16 4:30 PM,2023-09-16,2023-09-16 19:30:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:09 UTC,2023-09-17 03:24:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612574,https://inaturalist-open-data.s3.amazonaws.com/photos/320361389/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Cryptopleura ramosa,Cryptopleura ramosa,,Plantae,706353,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Ceramiales,,,Delesseriaceae,Nitophylloideae,,Cryptopleureae,,Cryptopleura,,Cryptopleura ramosa,,,,,,,
183612576,2023/09/16 4:28 PM,2023-09-16,2023-09-16 19:28:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:09 UTC,2023-09-18 00:33:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183612576,https://inaturalist-open-data.s3.amazonaws.com/photos/320361390/medium.jpg,,"",,2,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Grateloupia turuturu,Grateloupia turuturu,,Plantae,447071,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Halymeniales,,,Halymeniaceae,,,,,Grateloupia,,Grateloupia turuturu,,,,,,,
183612577,2023/09/16 4:28 PM,2023-09-16,2023-09-16 19:28:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:09 UTC,2023-09-17 21:46:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183612577,https://inaturalist-open-data.s3.amazonaws.com/photos/320361383/medium.jpg,,"",,2,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Grateloupia turuturu,Grateloupia turuturu,,Plantae,447071,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Halymeniales,,,Halymeniaceae,,,,,Grateloupia,,Grateloupia turuturu,,,,,,,
183612579,2023/09/16 4:27 PM,2023-09-16,2023-09-16 19:27:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:10 UTC,2023-09-19 06:50:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612579,https://inaturalist-open-data.s3.amazonaws.com/photos/320361406/medium.jpg,,"",,1,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Chitonida,Chitonida,Quitones,Mollusca,533431,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,,,,,,,,,,,,,,,,,
183612580,2023/09/16 4:23 PM,2023-09-16,2023-09-16 19:23:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:11 UTC,2023-09-17 21:10:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612580,https://inaturalist-open-data.s3.amazonaws.com/photos/320361425/medium.jpg,,"",,1,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Cyrtograpsus angulatus,Cyrtograpsus angulatus,Cangrejo blanco,Animalia,372506,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Grapsoidea,Varunidae,Varuninae,,,,Cyrtograpsus,,Cyrtograpsus angulatus,,,,,,,
183612581,2023/09/16 4:22 PM,2023-09-16,2023-09-16 19:22:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:11 UTC,2023-09-17 21:46:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612581,https://inaturalist-open-data.s3.amazonaws.com/photos/320361432/medium.jpg,,"",,2,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Ulva,Ulva,Lechugas marinas y parientes,Plantae,54644,Plantae,Chlorophyta,,,Ulvophyceae,,,Ulvales,,,Ulvaceae,,,,,Ulva,,,,,,,,,
183612582,2023/09/16 4:17 PM,2023-09-16,2023-09-16 19:17:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:11 UTC,2023-09-17 03:24:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612582,https://inaturalist-open-data.s3.amazonaws.com/photos/320361420/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Scytosiphon lomentaria,Scytosiphon lomentaria,,Chromista,182932,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Ectocarpales,,,Scytosiphonaceae,,,,,Scytosiphon,,Scytosiphon lomentaria,,,,,,,
183612583,2023/09/16 4:11 PM,2023-09-16,2023-09-16 19:11:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:12 UTC,2023-09-17 03:24:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612583,https://inaturalist-open-data.s3.amazonaws.com/photos/320361434/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Pterocladiella capillacea,Pterocladiella capillacea,,Plantae,67667,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Gelidiales,,,Gelidiaceae,,,,,Pterocladiella,,Pterocladiella capillacea,,,,,,,
183612586,2023/09/16 4:00 PM,2023-09-16,2023-09-16 19:00:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:12 UTC,2023-09-17 03:24:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612586,https://inaturalist-open-data.s3.amazonaws.com/photos/320361445/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Hydrozoa,Hydrozoa,Hidrozoos,Animalia,48921,Animalia,Cnidaria,,,Hydrozoa,,,,,,,,,,,,,,,,,,,,
183612587,2023/09/16 3:56 PM,2023-09-16,2023-09-16 18:56:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:12 UTC,2023-09-17 21:45:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183612587,https://inaturalist-open-data.s3.amazonaws.com/photos/320361462/medium.jpg,,"",,1,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Grateloupia turuturu,Grateloupia turuturu,,Plantae,447071,Plantae,Rhodophyta,Eurhodophytina,,Florideophyceae,Rhodymeniophycidae,,Halymeniales,,,Halymeniaceae,,,,,Grateloupia,,Grateloupia turuturu,,,,,,,
183612588,2023/09/16 3:48 PM,2023-09-16,2023-09-16 18:48:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:13 UTC,2023-09-21 15:45:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612588,https://inaturalist-open-data.s3.amazonaws.com/photos/320361471/medium.jpg,,"",,1,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Heteroscleromorpha,Heteroscleromorpha,,Animalia,551714,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,,,,,,,,,,,,,,,,,,
183612589,2023/09/16 3:44 PM,2023-09-16,2023-09-16 18:44:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:13 UTC,2023-09-20 15:53:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612589,https://inaturalist-open-data.s3.amazonaws.com/photos/320361493/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Porifera,Porifera,Esponjas y Parientes,Animalia,48824,Animalia,Porifera,,,,,,,,,,,,,,,,,,,,,,,
183612591,2023/09/16 3:39 PM,2023-09-16,2023-09-16 18:39:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:13 UTC,2023-09-17 03:24:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612591,https://inaturalist-open-data.s3.amazonaws.com/photos/320361468/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Hydrozoa,Hydrozoa,Hidrozoos,Animalia,48921,Animalia,Cnidaria,,,Hydrozoa,,,,,,,,,,,,,,,,,,,,
183612592,2023/09/16 3:28 PM,2023-09-16,2023-09-16 18:28:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:14 UTC,2023-09-17 03:24:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612592,https://inaturalist-open-data.s3.amazonaws.com/photos/320361497/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Mytilida,Mytilida,,Mollusca,775839,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,,,,,,,,,,,,,,,,
183612593,2023/09/16 3:29 PM,2023-09-16,2023-09-16 18:29:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:14 UTC,2023-09-17 21:45:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183612593,https://inaturalist-open-data.s3.amazonaws.com/photos/320361506/medium.jpg,,"",,2,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Danielethus crenulatus,Danielethus crenulatus,Cangrejo violeta de las rocas,Animalia,1134844,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Eriphioidea,Platyxanthidae,,,,,Danielethus,,Danielethus crenulatus,,,,,,,
183612596,2023/09/16 3:33 PM,2023-09-16,2023-09-16 18:33:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:15 UTC,2023-10-21 13:03:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612596,https://inaturalist-open-data.s3.amazonaws.com/photos/320361525/medium.jpg,,"",,1,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,open,false,,,Conger orbignianus,Conger orbignianus,Congrio,Actinopterygii,611958,Animalia,Chordata,Vertebrata,,Actinopterygii,,Elopomorpha,Anguilliformes,,,Congridae,Congrinae,,,,Conger,,Conger orbignianus,,,,,,,
183612598,2023/09/16 3:32 PM,2023-09-16,2023-09-16 18:32:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:16 UTC,2023-09-17 21:45:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183612598,https://inaturalist-open-data.s3.amazonaws.com/photos/320361546/medium.jpg,,"",,2,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Bunodosoma cangicum,Bunodosoma cangicum,,Animalia,715178,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Actinioidea,Actiniidae,,,,,Bunodosoma,,Bunodosoma cangicum,,,,,,,
183612599,2023/09/16 3:29 PM,2023-09-16,2023-09-16 18:29:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:16 UTC,2023-09-17 03:24:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612599,https://inaturalist-open-data.s3.amazonaws.com/photos/320361531/medium.jpg,,"",,0,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,open,false,,,Diplodus argenteus,Diplodus argenteus,Sargo,Actinopterygii,147117,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Acanthuriformes,,,Sparidae,,,,,Diplodus,,Diplodus argenteus,,,,,,,
183612600,2023/09/16 3:24 PM,2023-09-16,2023-09-16 18:24:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:16 UTC,2023-09-17 21:09:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/183612600,https://inaturalist-open-data.s3.amazonaws.com/photos/320361575/medium.jpg,,"",,1,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Ulva,Ulva,Lechugas marinas y parientes,Plantae,54644,Plantae,Chlorophyta,,,Ulvophyceae,,,Ulvales,,,Ulvaceae,,,,,Ulva,,,,,,,,,
183612603,2023/09/16 3:28 PM,2023-09-16,2023-09-16 18:28:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-17 03:24:17 UTC,2023-09-17 21:45:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183612603,https://inaturalist-open-data.s3.amazonaws.com/photos/320361571/medium.jpg,,"",,2,0,false,,"La Paloma, Departamento de Rocha, Uruguay",-34.6643347232,-54.1736639964,4,,,,4,,,false,,,Rapana venosa,Rapana venosa,,Mollusca,370913,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Muricoidea,Muricidae,Rapaninae,,,,Rapana,,Rapana venosa,,,,,,,
184969310,2023/09/24 4:03 PM,2023-09-24,2023-09-24 19:03:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:20 UTC,2023-09-27 17:16:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/184969310,https://inaturalist-open-data.s3.amazonaws.com/photos/322960224/medium.jpg,,Naticidae,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6639049983,-54.1505635617,,,,,,,,false,,,Naticidae,Naticidae,,Mollusca,48923,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Naticoidea,Naticidae,,,,,,,,,,,,,,
184969311,2023/09/24 3:59 PM,2023-09-24,2023-09-24 18:59:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:20 UTC,2023-09-27 16:04:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/184969311,https://inaturalist-open-data.s3.amazonaws.com/photos/322960221/medium.jpg,,Paguroidea,,1,0,false,,"n.a328, Rocha, Uruguay",-34.6635826033,-54.150947985,,,,,,,,false,,,Pagurus criniticornis,Pagurus criniticornis,,Animalia,260470,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Paguroidea,Paguridae,,,,,Pagurus,,Pagurus criniticornis,,,,,,,
184969313,2023/09/24 3:52 PM,2023-09-24,2023-09-24 18:52:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:20 UTC,2023-09-28 14:37:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184969313,https://inaturalist-open-data.s3.amazonaws.com/photos/322960247/medium.jpg,,"",,4,0,false,,"n.a328, Rocha, Uruguay",-34.6634938667,-54.150990005,,,,,,,,false,,,Olivancillaria urceus,Olivancillaria urceus,Oliva cónica,Mollusca,415074,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Olivoidea,Olividae,Olivancillariinae,,,,Olivancillaria,,Olivancillaria urceus,,,,,,,
184969314,2023/09/24 3:28 PM,2023-09-24,2023-09-24 18:28:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:20 UTC,2023-09-26 05:14:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/184969314,https://inaturalist-open-data.s3.amazonaws.com/photos/322960266/medium.jpg,,Anthozoa,,0,0,false,,"n.a328, Rocha, Uruguay",-34.66298257,-54.1509102933,,,,,,,,false,,,Anthozoa,Anthozoa,Anémonas Marinas y Corales,Animalia,47533,Animalia,Cnidaria,,,Anthozoa,,,,,,,,,,,,,,,,,,,,
184969315,2023/09/24 3:18 PM,2023-09-24,2023-09-24 18:18:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:21 UTC,2023-09-28 13:54:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184969315,https://inaturalist-open-data.s3.amazonaws.com/photos/322960268/medium.jpg,,Pachycymbiola brasiliana,,3,0,false,,"n.a328, Rocha, Uruguay",-34.6624733417,-54.1500384367,,,,,,,,false,,,Pachycymbiola brasiliana,Pachycymbiola brasiliana,Voluta negra,Mollusca,787673,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,Volutoidea,Volutidae,Cymbiinae,,Adelomelonini,,Pachycymbiola,,Pachycymbiola brasiliana,,,,,,,
184969316,2023/09/24 2:57 PM,2023-09-24,2023-09-24 17:57:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:21 UTC,2023-09-26 05:14:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/184969316,https://inaturalist-open-data.s3.amazonaws.com/photos/322960293/medium.jpg,,Anthozoa,,0,0,false,,"n.a328, Rocha, Uruguay",-34.66302001,-54.1509284267,,,,,,,,false,,,Anthozoa,Anthozoa,Anémonas Marinas y Corales,Animalia,47533,Animalia,Cnidaria,,,Anthozoa,,,,,,,,,,,,,,,,,,,,
184969317,2023/09/24 3:03 PM,2023-09-24,2023-09-24 18:03:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:22 UTC,2023-09-27 16:03:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/184969317,https://inaturalist-open-data.s3.amazonaws.com/photos/322960273/medium.jpg,,Cerianthidae,,0,0,false,,"n.a328, Rocha, Uruguay",-34.6627527933,-54.1509260233,,,,,,,,false,,,Cerianthidae,Cerianthidae,,Animalia,47704,Animalia,Cnidaria,,,Anthozoa,Ceriantharia,,Spirularia,,,Cerianthidae,,,,,,,,,,,,,,
184969318,2023/09/24 2:52 PM,2023-09-24,2023-09-24 17:52:00 UTC,Montevideo,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-09-26 05:14:22 UTC,2023-09-27 16:00:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/184969318,https://inaturalist-open-data.s3.amazonaws.com/photos/322960294/medium.jpg,,Anthozoa,,0,0,false,,"n.a328, Rocha, Uruguay",-34.6630123817,-54.1509225867,,,,,,,,false,,,Anthozoa,Anthozoa,Anémonas Marinas y Corales,Animalia,47533,Animalia,Cnidaria,,,Anthozoa,,,,,,,,,,,,,,,,,,,,
190372804,2021/05/12 4:07 PM,2021-05-12,2021-05-12 19:07:00 UTC,America/Argentina/Salta,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-11-08 04:35:50 UTC,2023-11-08 04:35:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/190372804,https://inaturalist-open-data.s3.amazonaws.com/photos/333711157/medium.jpg,,"",,0,0,false,,"San Antonio, Río Negro, Argentina",-40.8054745283,-65.0467404167,,,,,,,,false,,,Hydrozoa,Hydrozoa,Hidrozoos,Animalia,48921,Animalia,Cnidaria,,,Hydrozoa,,,,,,,,,,,,,,,,,,,,
190372806,2021/05/12 4:07 PM,2021-05-12,2021-05-12 19:07:00 UTC,America/Argentina/Salta,1573807,gonzalobravopatagonia,Gonzalo Bravo,2023-11-08 04:35:51 UTC,2023-11-08 04:35:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/190372806,https://inaturalist-open-data.s3.amazonaws.com/photos/333711158/medium.jpg,,"",,0,0,false,,"San Antonio, Río Negro, Argentina",-40.8054745283,-65.0467404167,,,,,,,,false,,,Corynactis carnea,Corynactis carnea,,Animalia,570294,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Corallimorpharia,,,Corallimorphidae,,,,,Corynactis,,Corynactis carnea,,,,,,,
